k1,b,query_id,P@10,R@10,F1@10,AP,RR,NDCG@10,num_relevant
2.000000,0.750000,207,0.200000,0.400000,0.266667,0.245780,0.500000,0.382112,5.000000
2.000000,0.750000,208,0.600000,1.000000,0.750000,0.691667,0.500000,0.762868,6.000000
2.000000,0.750000,209,0.200000,0.166667,0.181818,0.143818,0.250000,0.086195,12.000000
2.000000,0.750000,210,0.200000,0.333333,0.250000,0.340401,1.000000,0.492365,6.000000
2.000000,0.750000,211,0.200000,0.181818,0.190476,0.143460,0.125000,0.147211,11.000000
2.000000,0.750000,212,0.600000,0.428571,0.500000,0.514272,1.000000,0.604405,14.000000
2.000000,0.750000,213,0.600000,0.545455,0.571429,0.609153,1.000000,0.606074,11.000000
2.000000,0.750000,214,0.100000,0.250000,0.142857,0.114147,0.333333,0.195190,4.000000
2.000000,0.750000,215,0.000000,0.000000,0.000000,0.049769,0.062500,0.000000,2.000000
2.000000,0.750000,216,0.000000,0.000000,0.000000,0.002681,0.002681,0.000000,1.000000
2.000000,0.750000,217,0.400000,0.266667,0.320000,0.337322,1.000000,0.337009,15.000000
2.000000,0.750000,218,0.300000,0.200000,0.240000,0.351104,1.000000,0.350901,15.000000
2.000000,0.750000,219,0.000000,0.000000,0.000000,0.040656,0.025000,0.000000,18.000000
2.000000,0.750000,220,0.300000,0.157895,0.206897,0.222496,1.000000,0.189414,19.000000
2.000000,0.750000,221,0.400000,0.222222,0.285714,0.241318,1.000000,0.279646,18.000000
2.000000,0.750000,222,0.600000,0.666667,0.631579,0.762665,1.000000,0.761131,9.000000
2.000000,0.750000,223,0.300000,0.750000,0.428571,0.556592,1.000000,0.724626,4.000000
2.000000,0.750000,224,0.100000,0.125000,0.111111,0.144610,0.200000,0.103349,8.000000
2.000000,0.750000,225,0.300000,0.125000,0.176471,0.111631,1.000000,0.151692,24.000000
2.000000,1.000000,1,0.400000,0.142857,0.210526,0.253865,1.000000,0.303277,28.000000
2.000000,1.000000,2,0.400000,0.166667,0.235294,0.207786,1.000000,0.683292,24.000000
2.000000,1.000000,3,0.700000,0.875000,0.777778,0.685268,0.500000,0.747057,8.000000
2.000000,1.000000,4,0.100000,0.500000,0.166667,0.284483,0.500000,0.386853,2.000000
2.000000,1.000000,5,0.300000,0.750000,0.428571,0.268601,0.250000,0.426884,4.000000
2.000000,1.000000,6,0.100000,0.250000,0.142857,0.114116,0.250000,0.110573,4.000000
2.000000,1.000000,7,0.200000,0.400000,0.266667,0.159722,0.250000,0.203169,5.000000
2.000000,1.000000,8,0.100000,0.090909,0.095238,0.134969,0.500000,0.193094,11.000000
2.000000,1.000000,9,0.300000,1.000000,0.461538,0.916667,1.000000,0.967468,3.000000
2.000000,1.000000,10,0.300000,0.375000,0.333333,0.273482,1.000000,0.347938,8.000000
2.000000,1.000000,11,0.200000,0.285714,0.235294,0.171607,0.333333,0.171209,7.000000
2.000000,1.000000,12,0.300000,0.600000,0.400000,0.394899,1.000000,0.516109,5.000000
2.000000,1.000000,13,0.000000,0.000000,0.000000,0.007837,0.004808,0.000000,4.000000
2.000000,1.000000,14,0.200000,1.000000,0.333333,0.666667,1.000000,0.982424,2.000000
2.000000,1.000000,15,0.200000,1.000000,0.333333,0.833333,1.000000,0.621567,2.000000
2.000000,1.000000,16,0.100000,0.333333,0.153846,0.202222,0.500000,0.182125,3.000000
2.000000,1.000000,17,0.100000,0.500000,0.166667,0.173516,0.333333,0.393577,2.000000
2.000000,1.000000,18,0.100000,0.333333,0.153846,0.356610,1.000000,0.469279,3.000000
2.000000,1.000000,19,0.100000,0.111111,0.105263,0.047019,0.250000,0.150329,9.000000
2.000000,1.000000,20,0.600000,0.666667,0.631579,0.615560,0.500000,0.599878,9.000000
2.000000,1.000000,21,0.000000,0.000000,0.000000,0.079776,0.066667,0.000000,4.000000
2.000000,1.000000,22,0.000000,0.000000,0.000000,0.001647,0.001647,0.000000,1.000000
2.000000,1.000000,23,0.400000,0.125000,0.190476,0.223242,0.500000,0.288024,32.000000
2.000000,1.000000,24,0.200000,0.666667,0.307692,0.271044,0.500000,0.505068,3.000000
2.000000,1.000000,25,0.600000,0.666667,0.631579,0.687666,1.000000,0.671697,9.000000
2.000000,1.000000,26,0.200000,0.333333,0.250000,0.186162,0.333333,0.385852,6.000000
2.000000,1.000000,27,0.100000,0.333333,0.153846,0.113357,0.125000,0.212479,3.000000
2.000000,1.000000,28,0.000000,0.000000,0.000000,0.005949,0.004831,0.000000,2.000000
2.000000,1.000000,29,0.400000,0.444444,0.421053,0.470810,1.000000,0.517507,9.000000
2.000000,1.000000,30,0.000000,0.000000,0.000000,0.052898,0.050000,0.000000,7.000000
2.000000,1.000000,31,0.000000,0.000000,0.000000,0.000961,0.000961,0.000000,1.000000
2.000000,1.000000,32,0.200000,0.333333,0.250000,0.177063,0.500000,0.085421,6.000000
2.000000,1.000000,33,0.300000,1.000000,0.461538,0.638889,0.500000,0.683286,3.000000
2.000000,1.000000,34,0.200000,0.333333,0.250000,0.257492,0.333333,0.108022,6.000000
2.000000,1.000000,35,0.000000,0.000000,0.000000,0.022652,0.030303,0.000000,3.000000
2.000000,1.000000,36,0.100000,0.500000,0.166667,0.502439,1.000000,0.337352,2.000000
2.000000,1.000000,37,0.200000,0.222222,0.210526,0.112391,0.200000,0.106996,9.000000
2.000000,1.000000,38,0.000000,0.000000,0.000000,0.043335,0.066667,0.000000,10.000000
2.000000,1.000000,39,0.200000,0.153846,0.173913,0.169654,0.500000,0.265921,13.000000
2.000000,1.000000,40,0.200000,0.166667,0.181818,0.084748,0.250000,0.081328,12.000000
2.000000,1.000000,41,0.300000,1.000000,0.461538,0.833333,1.000000,0.885412,3.000000
2.000000,1.000000,42,0.300000,0.600000,0.400000,0.182893,0.166667,0.367790,5.000000
2.000000,1.000000,43,0.400000,0.666667,0.500000,0.611867,1.000000,0.866728,6.000000
2.000000,1.000000,44,0.000000,0.000000,0.000000,0.002488,0.001355,0.000000,3.000000
2.000000,1.000000,45,0.200000,0.166667,0.181818,0.163374,0.500000,0.334907,12.000000
2.000000,1.000000,46,0.600000,0.400000,0.480000,0.340045,1.000000,0.627945,15.000000
2.000000,1.000000,47,0.600000,0.428571,0.500000,0.367769,0.250000,0.382485,14.000000
2.000000,1.000000,48,0.300000,0.272727,0.285714,0.183121,0.500000,0.400457,11.000000
2.000000,1.000000,49,0.100000,0.500000,0.166667,0.305556,0.500000,0.521296,2.000000
2.000000,1.000000,50,0.100000,0.166667,0.125000,0.187312,1.000000,0.534749,6.000000
2.000000,1.000000,51,0.600000,0.600000,0.600000,0.551664,1.000000,0.424623,10.000000
2.000000,1.000000,52,0.400000,1.000000,0.571429,0.709524,1.000000,0.621697,4.000000
2.000000,1.000000,53,0.200000,0.200000,0.200000,0.269259,1.000000,0.177678,10.000000
2.000000,1.000000,54,0.100000,0.111111,0.105263,0.122161,0.500000,0.284377,9.000000
2.000000,1.000000,55,0.300000,0.300000,0.300000,0.399958,1.000000,0.217240,10.000000
2.000000,1.000000,56,0.200000,0.200000,0.200000,0.139085,0.333333,0.144955,10.000000
2.000000,1.000000,57,0.100000,0.071429,0.083333,0.089045,0.500000,0.323157,14.000000
2.000000,1.000000,58,0.100000,0.111111,0.105263,0.154129,0.125000,0.023581,9.000000
2.000000,1.000000,59,0.100000,0.250000,0.142857,0.180128,0.500000,0.161987,4.000000
2.000000,1.000000,60,0.300000,0.600000,0.400000,0.564026,1.000000,0.353372,5.000000
2.000000,1.000000,61,0.200000,0.400000,0.266667,0.463979,1.000000,0.445346,5.000000
2.000000,1.000000,62,0.100000,0.200000,0.133333,0.038171,0.100000,0.034183,5.000000
2.000000,1.000000,63,0.000000,0.000000,0.000000,0.046584,0.052632,0.000000,3.000000
2.000000,1.000000,64,0.100000,0.500000,0.166667,0.566667,1.000000,0.772538,2.000000
2.000000,1.000000,65,0.500000,0.333333,0.400000,0.337328,1.000000,0.528875,15.000000
2.000000,1.000000,66,0.200000,0.400000,0.266667,0.147019,0.250000,0.339837,5.000000
2.000000,1.000000,67,0.800000,0.571429,0.666667,0.574627,1.000000,0.761505,14.000000
2.000000,1.000000,68,0.100000,0.200000,0.133333,0.047503,0.142857,0.181648,5.000000
2.000000,1.000000,69,0.000000,0.000000,0.000000,0.039481,0.055556,0.000000,5.000000
2.000000,1.000000,70,0.100000,0.100000,0.100000,0.073113,0.125000,0.070554,10.000000
2.000000,1.000000,71,0.000000,0.000000,0.000000,0.035681,0.071429,0.000000,8.000000
2.000000,1.000000,72,0.300000,0.176471,0.222222,0.121862,0.333333,0.238355,17.000000
2.000000,1.000000,73,0.600000,0.300000,0.400000,0.337562,1.000000,0.593097,20.000000
2.000000,1.000000,74,0.000000,0.000000,0.000000,0.096836,0.083333,0.000000,6.000000
2.000000,1.000000,75,0.100000,0.200000,0.133333,0.068702,0.250000,0.100583,5.000000
2.000000,1.000000,76,0.200000,0.285714,0.235294,0.179836,0.500000,0.281432,7.000000
2.000000,1.000000,77,0.300000,0.500000,0.375000,0.317688,0.500000,0.321836,6.000000
2.000000,1.000000,78,0.300000,1.000000,0.461538,0.638889,0.500000,0.643217,3.000000
2.000000,1.000000,79,0.100000,0.200000,0.133333,0.081632,0.142857,0.161022,5.000000
2.000000,1.000000,80,0.000000,0.000000,0.000000,0.028626,0.045455,0.000000,4.000000
2.000000,1.000000,81,0.200000,1.000000,0.333333,0.416667,0.333333,0.507371,2.000000
2.000000,1.000000,82,0.200000,0.400000,0.266667,0.403996,1.000000,0.422927,5.000000
2.000000,1.000000,83,0.100000,0.250000,0.142857,0.096603,0.250000,0.168128,4.000000
2.000000,1.000000,84,0.400000,0.363636,0.380952,0.411719,1.000000,0.274033,11.000000
2.000000,1.000000,85,0.100000,0.250000,0.142857,0.137670,0.500000,0.085228,4.000000
2.000000,1.000000,86,0.200000,1.000000,0.333333,0.500000,0.500000,0.650921,2.000000
2.000000,1.000000,87,0.000000,0.000000,0.000000,0.011815,0.014925,0.000000,8.000000
2.000000,1.000000,88,0.600000,1.000000,0.750000,0.757937,1.000000,0.746512,6.000000
2.000000,1.000000,89,0.100000,0.166667,0.125000,0.163010,0.250000,0.213959,6.000000
2.000000,1.000000,90,0.400000,0.307692,0.347826,0.240362,0.500000,0.144260,13.000000
2.000000,1.000000,91,0.300000,0.333333,0.315789,0.301430,1.000000,0.488504,9.000000
2.000000,1.000000,92,0.600000,0.461538,0.521739,0.546893,1.000000,0.246253,13.000000
2.000000,1.000000,93,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
2.000000,1.000000,94,0.600000,0.500000,0.545455,0.541779,1.000000,0.329056,12.000000
2.000000,1.000000,95,0.100000,0.500000,0.166667,0.257576,0.333333,0.031988,2.000000
2.000000,1.000000,96,0.600000,0.461538,0.521739,0.368206,0.500000,0.365493,13.000000
2.000000,1.000000,97,0.200000,0.200000,0.200000,0.153706,0.333333,0.163346,10.000000
2.000000,1.000000,98,0.000000,0.000000,0.000000,0.027136,0.045455,0.000000,5.000000
2.000000,1.000000,99,0.200000,0.500000,0.285714,0.230001,0.333333,0.421820,4.000000
2.000000,1.000000,100,0.200000,0.222222,0.210526,0.190300,0.500000,0.322958,9.000000
2.000000,1.000000,101,0.500000,0.833333,0.625000,0.809295,1.000000,0.850921,6.000000
2.000000,1.000000,102,0.200000,0.500000,0.285714,0.460073,1.000000,0.491868,4.000000
2.000000,1.000000,103,0.000000,0.000000,0.000000,0.018261,0.034483,0.000000,2.000000
2.000000,1.000000,104,0.100000,0.200000,0.133333,0.125319,0.166667,0.120811,5.000000
2.000000,1.000000,105,0.300000,0.600000,0.400000,0.528947,1.000000,0.794323,5.000000
2.000000,1.000000,106,0.300000,0.600000,0.400000,0.387421,1.000000,0.733556,5.000000
2.000000,1.000000,107,0.300000,0.428571,0.352941,0.333085,0.500000,0.336816,7.000000
2.000000,1.000000,108,0.600000,0.857143,0.705882,0.778231,1.000000,0.776284,7.000000
2.000000,1.000000,109,0.000000,0.000000,0.000000,0.038640,0.027027,0.000000,5.000000
2.000000,1.000000,110,0.100000,0.250000,0.142857,0.286249,1.000000,0.568298,4.000000
2.000000,1.000000,111,0.200000,0.285714,0.235294,0.249216,0.166667,0.103665,7.000000
2.000000,1.000000,112,0.100000,0.500000,0.166667,0.297619,0.500000,0.173765,2.000000
2.000000,1.000000,113,0.200000,0.500000,0.285714,0.375521,1.000000,0.541400,4.000000
2.000000,1.000000,114,0.100000,0.250000,0.142857,0.047938,0.111111,0.203320,4.000000
2.000000,1.000000,115,0.100000,0.250000,0.142857,0.036362,0.125000,0.165447,4.000000
2.000000,1.000000,116,0.100000,0.200000,0.133333,0.075441,0.333333,0.074732,5.000000
2.000000,1.000000,117,0.000000,0.000000,0.000000,0.038690,0.035714,0.000000,2.000000
2.000000,1.000000,118,0.200000,0.666667,0.307692,0.218254,0.333333,0.432993,3.000000
2.000000,1.000000,119,0.100000,1.000000,0.181818,1.000000,1.000000,1.000000,1.000000
2.000000,1.000000,120,0.500000,0.555556,0.526316,0.505035,0.500000,0.584251,9.000000
2.000000,1.000000,121,0.400000,0.571429,0.470588,0.575714,1.000000,0.506774,7.000000
2.000000,1.000000,122,0.400000,0.444444,0.421053,0.297634,0.333333,0.186624,9.000000
2.000000,1.000000,123,0.000000,0.000000,0.000000,0.080409,0.055556,0.000000,2.000000
2.000000,1.000000,124,0.000000,0.000000,0.000000,0.004719,0.007937,0.000000,4.000000
2.000000,1.000000,125,0.300000,0.176471,0.222222,0.292133,1.000000,0.363131,17.000000
2.000000,1.000000,126,0.200000,0.250000,0.222222,0.223084,1.000000,0.571145,8.000000
2.000000,1.000000,127,0.100000,0.200000,0.133333,0.109387,0.333333,0.109218,5.000000
2.000000,1.000000,128,0.000000,0.000000,0.000000,0.018873,0.029412,0.000000,2.000000
2.000000,1.000000,129,0.400000,0.571429,0.470588,0.380468,0.500000,0.537721,7.000000
2.000000,1.000000,130,0.400000,0.800000,0.533333,0.571178,1.000000,0.674216,5.000000
2.000000,1.000000,131,0.300000,0.375000,0.333333,0.337816,0.166667,0.190369,8.000000
2.000000,1.000000,132,0.600000,0.400000,0.480000,0.634267,0.500000,0.436580,15.000000
2.000000,1.000000,133,0.100000,0.142857,0.117647,0.226239,0.125000,0.187146,7.000000
2.000000,1.000000,134,0.100000,0.500000,0.166667,0.188889,0.333333,0.168676,2.000000
2.000000,1.000000,135,0.400000,0.500000,0.444444,0.655103,1.000000,0.137258,8.000000
2.000000,1.000000,136,0.100000,0.333333,0.153846,0.388580,1.000000,0.929891,3.000000
2.000000,1.000000,137,0.200000,0.500000,0.285714,0.222136,0.250000,0.209895,4.000000
2.000000,1.000000,138,0.100000,0.500000,0.166667,0.094758,0.125000,0.193426,2.000000
2.000000,1.000000,139,0.000000,0.000000,0.000000,0.009386,0.008929,0.000000,4.000000
2.000000,1.000000,140,0.200000,0.333333,0.250000,0.174460,0.500000,0.466779,6.000000
2.000000,1.000000,141,0.200000,0.333333,0.250000,0.141164,0.200000,0.217521,6.000000
2.000000,1.000000,142,0.100000,1.000000,0.181818,0.111111,0.111111,0.301030,1.000000
2.000000,1.000000,143,0.200000,1.000000,0.333333,0.700000,1.000000,0.850345,2.000000
2.000000,1.000000,144,0.500000,0.833333,0.625000,0.480731,0.500000,0.614226,6.000000
2.000000,1.000000,145,0.400000,0.571429,0.470588,0.329075,0.500000,0.474989,7.000000
2.000000,1.000000,146,0.200000,1.000000,0.333333,0.833333,1.000000,0.621567,2.000000
2.000000,1.000000,147,0.300000,0.300000,0.300000,0.219651,0.500000,0.319831,10.000000
2.000000,1.000000,148,0.200000,0.333333,0.250000,0.299270,1.000000,0.543166,6.000000
2.000000,1.000000,149,0.400000,0.363636,0.380952,0.407576,1.000000,0.477967,11.000000
2.000000,1.000000,150,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
2.000000,1.000000,151,0.000000,0.000000,0.000000,0.028058,0.037037,0.000000,5.000000
2.000000,1.000000,152,0.100000,0.166667,0.125000,0.033534,0.100000,0.204512,6.000000
2.000000,1.000000,153,0.300000,0.428571,0.352941,0.308145,0.500000,0.313769,7.000000
2.000000,1.000000,154,0.200000,1.000000,0.333333,0.700000,1.000000,0.641865,2.000000
2.000000,1.000000,155,0.300000,0.500000,0.375000,0.299116,1.000000,0.235829,6.000000
2.000000,1.000000,156,0.600000,0.428571,0.500000,0.511032,1.000000,0.322666,14.000000
2.000000,1.000000,157,0.600000,0.153846,0.244898,0.376929,0.500000,0.388999,39.000000
2.000000,1.000000,158,0.300000,0.375000,0.333333,0.365846,1.000000,0.784465,8.000000
2.000000,1.000000,159,0.200000,0.250000,0.222222,0.110345,0.333333,0.173565,8.000000
2.000000,1.000000,160,0.100000,0.200000,0.133333,0.059226,0.200000,0.160958,5.000000
2.000000,1.000000,161,0.300000,0.500000,0.375000,0.499180,1.000000,0.712009,6.000000
2.000000,1.000000,162,0.200000,0.250000,0.222222,0.203815,0.500000,0.143152,8.000000
2.000000,1.000000,163,0.200000,0.666667,0.307692,0.261686,0.333333,0.416181,3.000000
2.000000,1.000000,164,0.400000,0.500000,0.444444,0.342888,0.333333,0.409154,8.000000
2.000000,1.000000,165,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
2.000000,1.000000,166,0.000000,0.000000,0.000000,0.035919,0.083333,0.000000,8.000000
2.000000,1.000000,167,0.200000,1.000000,0.333333,0.416667,0.333333,0.538867,2.000000
2.000000,1.000000,168,0.100000,0.500000,0.166667,0.171429,0.200000,0.237198,2.000000
2.000000,1.000000,169,0.200000,0.500000,0.285714,0.282613,0.500000,0.385359,4.000000
2.000000,1.000000,170,0.400000,0.666667,0.500000,0.618056,1.000000,0.760446,6.000000
2.000000,1.000000,171,0.300000,1.000000,0.461538,0.638889,0.500000,0.657913,3.000000
2.000000,1.000000,172,0.400000,1.000000,0.571429,0.770833,1.000000,0.881596,4.000000
2.000000,1.000000,173,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
2.000000,1.000000,174,0.100000,0.200000,0.133333,0.113827,0.333333,0.212071,5.000000
2.000000,1.000000,175,0.000000,0.000000,0.000000,0.052558,0.071429,0.000000,5.000000
2.000000,1.000000,176,0.100000,0.142857,0.117647,0.100743,0.166667,0.130362,7.000000
2.000000,1.000000,177,0.400000,0.800000,0.533333,0.747619,1.000000,0.880222,5.000000
2.000000,1.000000,178,0.300000,0.750000,0.428571,0.512500,1.000000,0.930296,4.000000
2.000000,1.000000,179,0.200000,0.500000,0.285714,0.337432,0.500000,0.441492,4.000000
2.000000,1.000000,180,0.400000,0.571429,0.470588,0.483704,0.500000,0.349585,7.000000
2.000000,1.000000,181,0.200000,0.400000,0.266667,0.305707,1.000000,0.328628,5.000000
2.000000,1.000000,182,0.200000,1.000000,0.333333,0.583333,0.500000,0.649031,2.000000
2.000000,1.000000,183,0.600000,0.461538,0.521739,0.614314,1.000000,0.591196,13.000000
2.000000,1.000000,184,0.300000,0.428571,0.352941,0.367721,1.000000,0.523127,7.000000
2.000000,1.000000,185,0.600000,0.666667,0.631579,0.822096,1.000000,0.793284,9.000000
2.000000,1.000000,186,0.500000,0.312500,0.384615,0.200492,0.500000,0.460359,16.000000
2.000000,1.000000,187,0.200000,0.333333,0.250000,0.134305,0.250000,0.173129,6.000000
2.000000,1.000000,188,0.500000,0.454545,0.476190,0.449070,1.000000,0.619245,11.000000
2.000000,1.000000,189,0.200000,0.222222,0.210526,0.138809,0.250000,0.118568,9.000000
2.000000,1.000000,190,0.200000,0.400000,0.266667,0.432265,1.000000,0.311020,5.000000
2.000000,1.000000,191,0.500000,0.384615,0.434783,0.453878,0.200000,0.111899,13.000000
2.000000,1.000000,192,0.300000,0.750000,0.428571,0.522645,0.500000,0.609620,4.000000
2.000000,1.000000,193,0.700000,0.777778,0.736842,0.773902,1.000000,0.766654,9.000000
2.000000,1.000000,194,0.100000,0.166667,0.125000,0.178544,0.250000,0.066435,6.000000
2.000000,1.000000,195,0.100000,0.333333,0.153846,0.097506,0.166667,0.167160,3.000000
2.000000,1.000000,196,0.300000,0.250000,0.272727,0.221980,1.000000,0.338540,12.000000
2.000000,1.000000,197,0.200000,0.666667,0.307692,0.626984,1.000000,0.625434,3.000000
2.000000,1.000000,198,0.200000,0.500000,0.285714,0.489521,1.000000,0.647807,4.000000
2.000000,1.000000,199,0.100000,0.125000,0.111111,0.109118,0.200000,0.066499,8.000000
2.000000,1.000000,200,0.100000,0.333333,0.153846,0.221230,0.333333,0.234639,3.000000
2.000000,1.000000,201,0.300000,0.187500,0.230769,0.288408,1.000000,0.461684,16.000000
2.000000,1.000000,202,0.400000,0.285714,0.333333,0.193096,0.500000,0.183879,14.000000
2.000000,1.000000,203,0.100000,0.071429,0.083333,0.132107,0.500000,0.160140,14.000000
2.000000,1.000000,204,0.100000,0.071429,0.083333,0.050422,0.166667,0.154007,14.000000
2.000000,1.000000,205,0.200000,1.000000,0.333333,0.642857,1.000000,0.817530,2.000000
2.000000,1.000000,206,0.100000,0.333333,0.153846,0.141177,0.250000,0.233402,3.000000
2.000000,1.000000,207,0.200000,0.400000,0.266667,0.216830,0.333333,0.313018,5.000000
2.000000,1.000000,208,0.500000,0.833333,0.625000,0.682576,0.500000,0.735842,6.000000
2.000000,1.000000,209,0.200000,0.166667,0.181818,0.129790,0.142857,0.070275,12.000000
2.000000,1.000000,210,0.200000,0.333333,0.250000,0.338396,1.000000,0.492365,6.000000
2.000000,1.000000,211,0.200000,0.181818,0.190476,0.146520,0.142857,0.138927,11.000000
2.000000,1.000000,212,0.600000,0.428571,0.500000,0.503638,1.000000,0.604405,14.000000
2.000000,1.000000,213,0.500000,0.454545,0.476190,0.546280,1.000000,0.538115,11.000000
2.000000,1.000000,214,0.100000,0.250000,0.142857,0.158682,0.500000,0.246302,4.000000
2.000000,1.000000,215,0.000000,0.000000,0.000000,0.052201,0.066667,0.000000,2.000000
2.000000,1.000000,216,0.000000,0.000000,0.000000,0.002506,0.002506,0.000000,1.000000
2.000000,1.000000,217,0.300000,0.200000,0.240000,0.332205,1.000000,0.420023,15.000000
2.000000,1.000000,218,0.200000,0.133333,0.160000,0.254181,1.000000,0.212824,15.000000
2.000000,1.000000,219,0.000000,0.000000,0.000000,0.038966,0.032258,0.000000,18.000000
2.000000,1.000000,220,0.300000,0.157895,0.206897,0.172666,0.500000,0.128045,19.000000
2.000000,1.000000,221,0.300000,0.166667,0.214286,0.208713,1.000000,0.234437,18.000000
2.000000,1.000000,222,0.600000,0.666667,0.631579,0.732546,1.000000,0.748049,9.000000
2.000000,1.000000,223,0.300000,0.750000,0.428571,0.535437,1.000000,0.715697,4.000000
2.000000,1.000000,224,0.100000,0.125000,0.111111,0.129847,0.166667,0.095162,8.000000
2.000000,1.000000,225,0.300000,0.125000,0.176471,0.092340,0.500000,0.138904,24.000000
